repayment_id,loan_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_mode,days_late
R-FK-6169,L-FK-2024-1165,2,17-12-2024,18-12-2024,1433.28,1433.28,Auto-Debit,1
R-FK-6170,L-FK-2024-1165,3,16-01-2025,17-01-2025,1433.28,1433.28,Debit Card,1
R-FK-6171,L-FK-2024-1165,4,15-02-2025,15-02-2025,1433.28,1433.28,Auto-Debit,0
R-FK-6172,L-FK-2024-1165,5,17-03-2025,17-03-2025,1433.28,1433.28,UPI,0
R-FK-6173,L-FK-2024-1165,6,16-04-2025,17-04-2025,1433.28,1433.28,Cash,1
R-FK-6174,L-FK-2024-1165,7,16-05-2025,17-05-2025,1433.28,1433.28,Debit Card,1
R-FK-6175,L-FK-2024-1165,8,15-06-2025,17-06-2025,1433.28,1433.28,UPI,2
R-FK-6176,L-FK-2024-1165,9,15-07-2025,15-07-2025,1433.28,1433.28,Net Banking,0
R-FK-6177,L-FK-2024-1166,1,01-03-2025,12-04-2025,8522.03,6836.6,Net Banking,42
R-FK-6178,L-FK-2024-1166,2,31-03-2025,02-04-2025,8522.03,8522.03,Auto-Debit,2
R-FK-6179,L-FK-2024-1166,3,30-04-2025,24-04-2025,8522.03,8522.03,UPI,-6
R-FK-6180,L-FK-2024-1167,1,16-02-2025,,3149.24,0.0,,
R-FK-6181,L-FK-2024-1167,2,18-03-2025,,3149.24,0.0,,
R-FK-6182,L-FK-2024-1167,3,17-04-2025,,3149.24,0.0,,
R-FK-6183,L-FK-2024-1167,4,17-05-2025,,3149.24,0.0,,
R-FK-6184,L-FK-2024-1167,5,16-06-2025,,3149.24,0.0,,
R-FK-6185,L-FK-2024-1167,6,16-07-2025,,3149.24,0.0,,
R-FK-6186,L-FK-2024-1168,1,04-06-2024,11-07-2024,8645.94,7074.23,Cash,37
R-FK-6187,L-FK-2024-1168,2,04-07-2024,04-07-2024,8645.94,8645.94,Debit Card,0
R-FK-6188,L-FK-2024-1168,3,03-08-2024,04-08-2024,8645.94,8645.94,UPI,1
R-FK-6189,L-FK-2024-1169,1,12-01-2025,13-01-2025,935.48,935.48,UPI,1
R-FK-6190,L-FK-2024-1169,2,11-02-2025,24-02-2025,935.48,935.48,Debit Card,13
R-FK-6191,L-FK-2024-1169,3,13-03-2025,14-03-2025,935.48,935.48,UPI,1
R-FK-6192,L-FK-2024-1169,4,12-04-2025,,935.48,0.0,,
R-FK-6193,L-FK-2024-1169,5,12-05-2025,,935.48,0.0,auto debit,
R-FK-6194,L-FK-2024-1169,6,11-06-2025,,935.48,0.0,,
R-FK-6195,L-FK-2024-1170,1,18-07-2024,23-07-2024,993.47,790.33,Auto-Debit,5
R-FK-6196,L-FK-2024-1170,2,17-08-2024,13-09-2024,993.47,993.47,UPI,27
R-FK-6197,L-FK-2024-1170,3,16-09-2024,14-09-2024,993.47,993.47,UPI,-2
R-FK-6198,L-FK-2024-1170,4,16-10-2024,16-10-2024,993.47,993.47,UPI,0
R-FK-6199,L-FK-2024-1170,5,15-11-2024,06-12-2024,993.47,993.47,Cash,21
R-FK-6200,L-FK-2024-1170,6,15-12-2024,12-12-2024,993.47,993.47,UPI,-3
R-FK-6201,L-FK-2024-1170,7,14-01-2025,16-01-2025,993.47,993.47,UPI,2
R-FK-6202,L-FK-2024-1170,8,13-02-2025,16-03-2025,993.47,993.47,UPI,31
R-FK-6203,L-FK-2024-1170,9,15-03-2025,20-03-2025,993.47,993.47,Auto-Debit,5
R-FK-6204,L-FK-2024-1171,1,15-10-2024,05-10-2024,2741.16,2741.16,UPI,-10
R-FK-6205,L-FK-2024-1171,2,14-11-2024,15-11-2024,2741.16,2741.16,Net Banking,1
R-FK-6206,L-FK-2024-1171,3,14-12-2024,16-12-2024,2741.16,2741.16,UPI,2
R-FK-6207,L-FK-2024-1171,4,13-01-2025,13-01-2025,2741.16,2741.16,Debit Card,0
R-FK-6208,L-FK-2024-1171,5,12-02-2025,14-02-2025,2741.16,2741.16,UPI,2
R-FK-6209,L-FK-2024-1171,6,14-03-2025,18-04-2025,2741.16,2152.26,Auto-Debit,35
R-FK-6210,L-FK-2024-1171,7,13-04-2025,14-04-2025,2741.16,2741.16,UPI,1
R-FK-6211,L-FK-2024-1171,8,13-05-2025,13-05-2025,2741.16,2741.16,Cash,0
R-FK-6212,L-FK-2024-1171,9,12-06-2025,14-06-2025,2741.16,2741.16,Cash,2
R-FK-6213,L-FK-2024-1171,10,12-07-2025,04-07-2025,2741.16,2741.16,UPI,-8
R-FK-6214,L-FK-2024-1171,11,11-08-2025,13-08-2025,2741.16,2741.16,UPI,2
R-FK-6215,L-FK-2024-1171,12,10-09-2025,12-09-2025,2741.16,2741.16,UPI,2
R-FK-6216,L-FK-2024-1172,1,03-09-2024,19-09-2024,1855.31,1855.31,UPI,16
R-FK-6217,L-FK-2024-1172,2,03-10-2024,,1855.31,0.0,,
R-FK-6218,L-FK-2024-1172,3,02-11-2024,,1855.31,0.0,,
R-FK-6219,L-FK-2024-1172,4,02-12-2024,02-12-2024,1855.31,1855.31,Auto-Debit,0
R-FK-6220,L-FK-2024-1172,5,01-01-2025,03-01-2025,1855.31,1855.31,UPI,2
R-FK-6221,L-FK-2024-1172,6,31-01-2025,31-01-2025,1855.31,1855.31,Net Banking,0
R-FK-6222,L-FK-2024-1172,7,02-03-2025,,1855.31,0.0,,
R-FK-6223,L-FK-2024-1172,8,01-04-2025,,1855.31,0.0,,
R-FK-6224,L-FK-2024-1172,9,01-05-2025,,1855.31,0.0,,
R-FK-6225,L-FK-2024-1172,10,31-05-2025,,1855.31,0.0,,
R-FK-6226,L-FK-2024-1172,11,30-06-2025,,1855.31,0.0,,
R-FK-6227,L-FK-2024-1172,12,30-07-2025,,1855.31,0.0,,
R-FK-6228,L-FK-2024-1173,1,29-07-2024,08-08-2024,3015.41,1560.93,Net Banking,10
R-FK-6229,L-FK-2024-1173,2,28-08-2024,07-10-2024,3015.41,3015.41,UPI,40
R-FK-6230,L-FK-2024-1173,3,27-09-2024,27-09-2024,3015.41,3015.41,Cash,0
R-FK-6231,L-FK-2024-1173,4,27-10-2024,28-10-2024,3015.41,3015.41,UPI,1
R-FK-6232,L-FK-2024-1173,5,26-11-2024,26-11-2024,3015.41,3015.41,Auto-Debit,0
R-FK-6233,L-FK-2024-1173,6,26-12-2024,22-12-2024,3015.41,3015.41,Net Banking,-4
R-FK-6234,L-FK-2024-1173,7,25-01-2025,25-01-2025,3015.41,3015.41,Net Banking,0
R-FK-6235,L-FK-2024-1173,8,24-02-2025,30-03-2025,3015.41,1863.32,UPI,34
R-FK-6236,L-FK-2024-1173,9,26-03-2025,27-04-2025,3015.41,1769.27,Net Banking,32
R-FK-6237,L-FK-2024-1174,1,10-09-2024,12-09-2024,1781.35,1781.35,UPI,2
R-FK-6238,L-FK-2024-1174,2,10-10-2024,10-10-2024,1781.35,1781.35,UPI,0
R-FK-6239,L-FK-2024-1174,3,09-11-2024,09-11-2024,1781.35,1781.35,Auto-Debit,0
R-FK-6240,L-FK-2024-1174,4,09-12-2024,15-12-2024,1781.35,811.5,Net Banking,6
R-FK-6241,L-FK-2024-1174,5,08-01-2025,01-01-2025,1781.35,1781.35,UPI,-7
R-FK-6242,L-FK-2024-1174,6,07-02-2025,07-02-2025,1781.35,1781.35,UPI,0
R-FK-6243,L-FK-2024-1175,1,06-12-2024,19-12-2024,2851.19,2851.19,Auto-Debit,13
R-FK-6244,L-FK-2024-1175,2,05-01-2025,18-01-2025,2851.19,2851.19,Debit Card,13
R-FK-6245,L-FK-2024-1175,3,04-02-2025,04-02-2025,2851.19,2851.19,Net Banking,0
R-FK-6246,L-FK-2024-1176,1,17-01-2025,,12103.39,0.0,,
R-FK-6247,L-FK-2024-1176,2,16-02-2025,,12103.39,0.0,,
R-FK-6248,L-FK-2024-1176,3,2025-03-18,,12103.39,0.0,,
R-FK-6249,L-FK-2024-1177,1,22-06-2024,18-06-2024,3393.09,3393.09,Debit Card,-4
R-FK-6250,L-FK-2024-1177,2,22-07-2024,14-07-2024,3393.09,3393.09,UPI,-8
R-FK-6251,L-FK-2024-1177,3,21-08-2024,23-08-2024,3393.09,3393.09,Net Banking,2
R-FK-6252,L-FK-2024-1178,1,07-05-2024,25-05-2024,10074.11,10074.11,Debit Card,18
R-FK-6253,L-FK-2024-1178,2,06-06-2024,,10074.11,0.0,,
R-FK-6254,L-FK-2024-1178,3,06-07-2024,,10074.11,0.0,,
R-FK-6255,L-FK-2024-1179,1,19-05-2024,28-06-2024,6718.28,6718.28,Debit Card,40
R-FK-6256,L-FK-2024-1179,2,18-06-2024,,6718.28,0.0,,
R-FK-6257,L-FK-2024-1179,3,18-07-2024,,6718.28,0.0,,
R-FK-6258,L-FK-2024-1180,1,11-10-2024,12-10-2024,3121.69,3121.69,UPI,1
R-FK-6259,L-FK-2024-1180,2,10-11-2024,11-11-2024,3121.69,3121.69,Auto-Debit,1
R-FK-6260,L-FK-2024-1180,3,10-12-2024,15-12-2024,3121.69,3121.69,Net Banking,5
R-FK-6261,L-FK-2024-1180,4,09-01-2025,07-01-2025,3121.69,3121.69,Net Banking,-2
R-FK-6262,L-FK-2024-1180,5,08-02-2025,04-02-2025,3121.69,3121.69,UPI,-4
R-FK-6263,L-FK-2024-1180,6,10-03-2025,13-03-2025,3121.69,3121.69,Net Banking,3
R-FK-6264,L-FK-2024-1181,1,27-05-2024,,2130.55,0.0,,
R-FK-6265,L-FK-2024-1181,2,26-06-2024,,2130.55,0.0,,
R-FK-6266,L-FK-2024-1181,3,26-07-2024,,2130.55,0.0,,
R-FK-6267,L-FK-2024-1181,4,25-08-2024,,2130.55,0.0,,
R-FK-6268,L-FK-2024-1181,5,24-09-2024,,2130.55,0.0,,
R-FK-6269,L-FK-2024-1181,6,24-10-2024,,2130.55,0.0,,
R-FK-6270,L-FK-2024-1181,7,23-11-2024,,2130.55,0.0,,
R-FK-6271,L-FK-2024-1181,8,23-12-2024,,2130.55,0.0,,
R-FK-6272,L-FK-2024-1181,9,22-01-2025,,2130.55,0.0,,
R-FK-6273,L-FK-2024-1182,1,07-10-2024,,3494.8,0.0,,
R-FK-6274,L-FK-2024-1182,2,06-11-2024,,3494.8,0.0,,
R-FK-6275,L-FK-2024-1182,3,06-12-2024,,3494.8,0.0,,
R-FK-6276,L-FK-2024-1182,4,05-01-2025,,3494.8,0.0,,
R-FK-6277,L-FK-2024-1182,5,04-02-2025,,3494.8,0.0,,
R-FK-6278,L-FK-2024-1182,6,06-03-2025,,3494.8,0.0,,
R-FK-6279,L-FK-2024-1183,1,03-10-2024,03-10-2024,1676.86,1676.86,UPI,0
R-FK-6280,L-FK-2024-1183,2,02-11-2024,02-11-2024,1676.86,1676.86,Auto-Debit,0
R-FK-6281,L-FK-2024-1183,3,02-12-2024,02-12-2024,1676.86,1676.86,Net Banking,0
R-FK-6282,L-FK-2024-1184,1,09-08-2024,,3242.03,0.0,,
R-FK-6283,L-FK-2024-1184,2,08-09-2024,,3242.03,0.0,,
R-FK-6284,L-FK-2024-1184,3,08-10-2024,,3242.03,0.0,,
R-FK-6285,L-FK-2024-1184,4,07-11-2024,,3242.03,0.0,,
R-FK-6286,L-FK-2024-1184,5,07-12-2024,,3242.03,0.0,,
R-FK-6287,L-FK-2024-1184,6,06-01-2025,,3242.03,0.0,,
R-FK-6288,L-FK-2024-1185,1,02-02-2025,02-02-2025,1678.5,1678.5,Auto-Debit,0
R-FK-6289,L-FK-2024-1185,2,04-03-2025,22-02-2025,1678.5,1678.5,Auto-Debit,-10
R-FK-6290,L-FK-2024-1185,3,03-04-2025,07-04-2025,1678.5,1678.5,Net Banking,4
R-FK-6291,L-FK-2024-1185,4,03-05-2025,05-05-2025,1678.5,1678.5,Net Banking,2
R-FK-6292,L-FK-2024-1185,5,02-06-2025,03-06-2025,1678.5,1678.5,Auto-Debit,1
R-FK-6293,L-FK-2024-1185,6,02-07-2025,01-07-2025,1678.5,1678.5,Cash,-1
R-FK-6294,L-FK-2024-1186,1,05-10-2024,,494.51,0.0,,
R-FK-6295,L-FK-2024-1186,2,04-11-2024,,494.51,0.0,,
R-FK-6296,L-FK-2024-1186,3,04-12-2024,,494.51,0.0,,
R-FK-6297,L-FK-2024-1186,4,03-01-2025,,494.51,0.0,,
R-FK-6298,L-FK-2024-1186,5,02-02-2025,,494.51,0.0,,
R-FK-6299,L-FK-2024-1186,6,04-03-2025,,494.51,0.0,,
R-FK-6300,L-FK-2024-1186,7,03-04-2025,,494.51,0.0,,
R-FK-6301,L-FK-2024-1186,8,03-05-2025,,494.51,0.0,,
R-FK-6302,L-FK-2024-1186,9,02-06-2025,,494.51,0.0,,
R-FK-6303,L-FK-2024-1186,10,02-07-2025,,494.51,0.0,,
R-FK-6304,L-FK-2024-1186,11,01-08-2025,,494.51,0.0,,
R-FK-6305,L-FK-2024-1186,12,31-08-2025,,494.51,0.0,,
R-FK-6306,L-FK-2024-1187,1,12-07-2024,13-07-2024,6927.62,6927.62,Auto-Debit,1
R-FK-6307,L-FK-2024-1187,2,11-08-2024,13-08-2024,6927.62,6927.62,UPI,2
R-FK-6308,L-FK-2024-1187,3,10-09-2024,11-09-2024,6927.62,6927.62,Cash,1
R-FK-6309,L-FK-2024-1188,1,07-11-2024,09-11-2024,1471.84,1471.84,Debit Card,2
R-FK-6310,L-FK-2024-1188,2,07-12-2024,15-01-2025,1471.84,1471.84,Cash,39
R-FK-6311,L-FK-2024-1188,3,06-01-2025,08-01-2025,1471.84,1471.84,UPI,2
R-FK-6312,L-FK-2024-1188,4,05-02-2025,07-02-2025,1471.84,1471.84,Auto-Debit,2
R-FK-6313,L-FK-2024-1188,5,07-03-2025,07-03-2025,1471.84,1471.84,UPI,0
R-FK-6314,L-FK-2024-1188,6,06-04-2025,31-03-2025,1471.84,1471.84,Net Banking,-6
R-FK-6315,L-FK-2024-1188,7,06-05-2025,11-05-2025,1471.84,1471.84,UPI,5
R-FK-6316,L-FK-2024-1188,8,05-06-2025,12-06-2025,1471.84,1471.84,Cash,7
R-FK-6317,L-FK-2024-1188,9,05-07-2025,05-07-2025,1471.84,1471.84,UPI,0
R-FK-6318,L-FK-2024-1189,1,18-11-2024,,2788.32,0.0,,
R-FK-6319,L-FK-2024-1189,2,18-12-2024,,2788.32,0.0,,
R-FK-6320,L-FK-2024-1189,3,17-01-2025,,2788.32,0.0,,
R-FK-6321,L-FK-2024-1190,1,11-09-2024,18-10-2024,6911.48,4418.14,Cash,37
R-FK-6322,L-FK-2024-1190,2,11-10-2024,,6911.48,0.0,,
R-FK-6323,L-FK-2024-1190,3,10-11-2024,,6911.48,0.0,,
R-FK-6324,L-FK-2024-1191,1,12-08-2024,,3173.78,0.0,,
R-FK-6325,L-FK-2024-1191,2,11-09-2024,,3173.78,0.0,,
R-FK-6326,L-FK-2024-1191,3,11-10-2024,,3173.78,0.0,,
R-FK-6327,L-FK-2024-1191,4,10-11-2024,,3173.78,0.0,,
R-FK-6328,L-FK-2024-1191,5,10-12-2024,,3173.78,0.0,,
R-FK-6329,L-FK-2024-1191,6,09-01-2025,,3173.78,0.0,,
R-FK-6330,L-FK-2024-1192,1,08-10-2024,,3305.16,0.0,,
R-FK-6331,L-FK-2024-1192,2,07-11-2024,,3305.16,0.0,,
R-FK-6332,L-FK-2024-1192,3,07-12-2024,,3305.16,0.0,,
R-FK-6333,L-FK-2024-1193,1,01-07-2024,17-07-2024,2124.84,2124.84,Cash,16
R-FK-6334,L-FK-2024-1193,2,31-07-2024,01-08-2024,2124.84,2124.84,UPI,1
R-FK-6335,L-FK-2024-1193,3,30-08-2024,01-09-2024,2124.84,2124.84,Auto-Debit,2
R-FK-6336,L-FK-2024-1193,4,29-09-2024,24-09-2024,2124.84,2124.84,UPI,-5
R-FK-6337,L-FK-2024-1193,5,29-10-2024,30-10-2024,2124.84,2124.84,UPI,1
R-FK-6338,L-FK-2024-1193,6,28-11-2024,20-11-2024,2124.84,2124.84,Debit Card,-8
R-FK-6339,L-FK-2024-1194,1,15-07-2024,25-07-2024,448.97,448.97,Debit Card,10
R-FK-6340,L-FK-2024-1194,2,14-08-2024,04-09-2024,448.97,448.97,UPI,21
R-FK-6341,L-FK-2024-1194,3,13-09-2024,13-09-2024,448.97,448.97,Net Banking,0
R-FK-6342,L-FK-2024-1194,4,13-10-2024,13-10-2024,448.97,448.97,Net Banking,0
R-FK-6343,L-FK-2024-1194,5,12-11-2024,13-11-2024,448.97,448.97,UPI,1
R-FK-6344,L-FK-2024-1194,6,12-12-2024,12-12-2024,448.97,448.97,UPI,0
R-FK-6345,L-FK-2024-1194,7,11-01-2025,13-01-2025,448.97,448.97,UPI,2
R-FK-6346,L-FK-2024-1194,8,10-02-2025,07-02-2025,448.97,448.97,Cash,-3
R-FK-6347,L-FK-2024-1194,9,12-03-2025,14-03-2025,448.97,448.97,Auto-Debit,2
R-FK-6348,L-FK-2024-1194,10,11-04-2025,12-04-2025,448.97,448.97,Net Banking,1
R-FK-6349,L-FK-2024-1194,11,11-05-2025,22-05-2025,448.97,448.97,Net Banking,11
R-FK-6350,L-FK-2024-1194,12,10-06-2025,09-06-2025,448.97,448.97,UPI,-1
R-FK-6351,L-FK-2024-1195,1,11-09-2024,11-09-2024,6941.37,6941.37,UPI,0
R-FK-6352,L-FK-2024-1195,2,11-10-2024,13-10-2024,6941.37,6941.37,Auto-Debit,2
R-FK-6353,L-FK-2024-1195,3,10-11-2024,11-11-2024,6941.37,6941.37,Debit Card,1
R-FK-6354,L-FK-2024-1196,1,06-02-2025,22-03-2025,3597.46,3597.46,UPI,44
R-FK-6355,L-FK-2024-1196,2,08-03-2025,,3597.46,0.0,,
R-FK-6356,L-FK-2024-1196,3,07-04-2025,,3597.46,0.0,,
R-FK-6357,L-FK-2024-1196,4,07-05-2025,,3597.46,0.0,,
R-FK-6358,L-FK-2024-1196,5,06-06-2025,,3597.46,0.0,,
R-FK-6359,L-FK-2024-1196,6,06-07-2025,,3597.46,0.0,,
R-FK-6360,L-FK-2024-1197,1,22-08-2024,,3311.84,0.0,,
R-FK-6361,L-FK-2024-1197,2,21-09-2024,,3311.84,0.0,,
R-FK-6362,L-FK-2024-1197,3,21-10-2024,,3311.84,0.0,,
R-FK-6363,L-FK-2024-1198,1,25-02-2025,28-03-2025,3615.12,3615.12,Debit Card,31
R-FK-6364,L-FK-2024-1198,2,27-03-2025,28-03-2025,3615.12,3615.12,UPI,1
R-FK-6365,L-FK-2024-1198,3,26-04-2025,26-04-2025,3615.12,3615.12,Net Banking,0
R-FK-6366,L-FK-2024-1198,4,26-05-2025,27-05-2025,3615.12,3615.12,Cash,1
R-FK-6367,L-FK-2024-1198,5,25-06-2025,25-06-2025,3615.12,3615.12,UPI,0
R-FK-6368,L-FK-2024-1198,6,25-07-2025,26-07-2025,3615.12,3615.12,UPI,1
R-FK-6369,L-FK-2024-1198,7,24-08-2025,06-09-2025,3615.12,3615.12,UPI,13
R-FK-6370,L-FK-2024-1198,8,23-09-2025,23-09-2025,3615.12,3615.12,Cash,0
R-FK-6371,L-FK-2024-1198,9,23-10-2025,23-10-2025,3615.12,3615.12,UPI,0
R-FK-6372,L-FK-2024-1198,10,22-11-2025,22-11-2025,3615.12,3615.12,UPI,0
R-FK-6373,L-FK-2024-1198,11,22-12-2025,02-01-2026,3615.12,3615.12,UPI,11
R-FK-6374,L-FK-2024-1198,12,21-01-2026,21-01-2026,3615.12,3615.12,Debit Card,0
R-FK-6375,L-FK-2024-1199,1,05-07-2024,07-07-2024,702.43,702.43,UPI,2
R-FK-6376,L-FK-2024-1199,2,04-08-2024,04-08-2024,702.43,702.43,UPI,0
R-FK-6377,L-FK-2024-1199,3,03-09-2024,25-08-2024,702.43,702.43,UPI,-9
R-FK-6378,L-FK-2024-1199,4,03-10-2024,25-10-2024,702.43,289.73,Net Banking,22
R-FK-6379,L-FK-2024-1199,5,02-11-2024,03-11-2024,702.43,702.43,UPI,1
R-FK-6380,L-FK-2024-1199,6,02-12-2024,02-12-2024,702.43,702.43,Auto-Debit,0
R-FK-6381,L-FK-2024-1199,7,01-01-2025,05-02-2025,702.43,702.43,Auto-Debit,35
R-FK-6382,L-FK-2024-1199,8,31-01-2025,01-02-2025,702.43,702.43,UPI,1
R-FK-6383,L-FK-2024-1199,9,02-03-2025,16-04-2025,702.43,479.49,Net Banking,45
R-FK-6384,L-FK-2024-1199,10,01-04-2025,03-04-2025,702.43,702.43,UPI,2
R-FK-6385,L-FK-2024-1199,11,01-05-2025,30-04-2025,702.43,702.43,UPI,-1
R-FK-6386,L-FK-2024-1199,12,31-05-2025,10-06-2025,702.43,702.43,Net Banking,10
R-FK-6387,L-FK-2024-1200,1,18-02-2025,,1720.97,0.0,,
R-FK-6388,L-FK-2024-1200,2,20-03-2025,,1720.97,0.0,,
R-FK-6389,L-FK-2024-1200,3,19-04-2025,,1720.97,0.0,,
R-FK-6390,L-FK-2024-1201,1,29-10-2024,30-10-2024,447.51,447.51,UPI,1
R-FK-6391,L-FK-2024-1201,2,28-11-2024,29-11-2024,447.51,447.51,UPI,1
R-FK-6392,L-FK-2024-1201,3,28-12-2024,10-02-2025,447.51,296.8,Cash,44
R-FK-6393,L-FK-2024-1201,4,27-01-2025,27-01-2025,447.51,447.51,UPI,0
R-FK-6394,L-FK-2024-1201,5,26-02-2025,28-02-2025,447.51,447.51,Cash,2
R-FK-6395,L-FK-2024-1201,6,28-03-2025,26-03-2025,447.51,447.51,Debit Card,-2
R-FK-6396,L-FK-2024-1201,7,27-04-2025,23-04-2025,447.51,447.51,Net Banking,-4
R-FK-6397,L-FK-2024-1201,8,27-05-2025,29-05-2025,447.51,447.51,Debit Card,2
R-FK-6398,L-FK-2024-1201,9,26-06-2025,02-07-2025,447.51,447.51,UPI,6
R-FK-6399,L-FK-2024-1201,10,26-07-2025,23-07-2025,447.51,447.51,Auto-Debit,-3
R-FK-6400,L-FK-2024-1201,11,25-08-2025,19-08-2025,447.51,447.51,Net Banking,-6
R-FK-6401,L-FK-2024-1201,12,24-09-2025,24-09-2025,447.51,447.51,UPI,0
R-FK-6402,L-FK-2024-1202,1,03-09-2024,28-09-2024,5155.86,5155.86,Net Banking,25
R-FK-6403,L-FK-2024-1202,2,03-10-2024,,5155.86,0.0,,
R-FK-6404,L-FK-2024-1202,3,02-11-2024,,5155.86,0.0,,
R-FK-6405,L-FK-2024-1203,1,13-11-2024,21-11-2024,10289.95,8683.71,Auto-Debit,8
R-FK-6406,L-FK-2024-1203,2,13-12-2024,05-12-2024,10289.95,10289.95,UPI,-8
R-FK-6407,L-FK-2024-1203,3,12-01-2025,14-01-2025,10289.95,10289.95,Net Banking,2
R-FK-6408,L-FK-2024-1204,1,10-05-2024,07-05-2024,1108.07,1108.07,Cash,-3
R-FK-6409,L-FK-2024-1204,2,09-06-2024,20-07-2024,1108.07,558.35,Net Banking,41
R-FK-6410,L-FK-2024-1204,3,09-07-2024,02-08-2024,1108.07,975.15,Cash,24
R-FK-6411,L-FK-2024-1204,4,08-08-2024,06-08-2024,1108.07,1108.07,UPI,-2
R-FK-6412,L-FK-2024-1204,5,07-09-2024,02-09-2024,1108.07,1108.07,Net Banking,-5
R-FK-6413,L-FK-2024-1204,6,07-10-2024,09-10-2024,1108.07,1108.07,Net Banking,2
R-FK-6414,L-FK-2024-1204,7,06-11-2024,17-11-2024,1108.07,904.34,UPI,11
R-FK-6415,L-FK-2024-1204,8,06-12-2024,09-01-2025,1108.07,901.0,Cash,34
R-FK-6416,L-FK-2024-1204,9,05-01-2025,27-01-2025,1108.07,1108.07,Auto-Debit,22
R-FK-6417,L-FK-2024-1204,10,04-02-2025,31-01-2025,1108.07,1108.07,UPI,-4
R-FK-6418,L-FK-2024-1204,11,06-03-2025,06-03-2025,1108.07,1108.07,UPI,0
R-FK-6419,L-FK-2024-1204,12,05-04-2025,07-04-2025,1108.07,1108.07,Cash,2
R-FK-6420,L-FK-2024-1205,1,14-02-2025,,5287.95,0.0,,
R-FK-6421,L-FK-2024-1205,2,16-03-2025,18-03-2025,5287.95,5287.95,Auto-Debit,2
R-FK-6422,L-FK-2024-1205,3,15-04-2025,14-05-2025,5287.95,4512.72,Auto-Debit,29
R-FK-6423,L-FK-2024-1205,4,15-05-2025,,5287.95,0.0,,
R-FK-6424,L-FK-2024-1205,5,14-06-2025,,5287.95,0.0,,
R-FK-6425,L-FK-2024-1205,6,14-07-2025,,5287.95,0.0,,
R-FK-6426,L-FK-2024-1206,1,16-05-2024,16-05-2024,1673.9,1673.9,UPI,0
R-FK-6427,L-FK-2024-1206,2,15-06-2024,16-06-2024,1673.9,1673.9,UPI,1
R-FK-6428,L-FK-2024-1206,3,15-07-2024,10-08-2024,1673.9,1673.9,Debit Card,26
R-FK-6429,L-FK-2024-1206,4,14-08-2024,09-08-2024,1673.9,1673.9,Auto-Debit,-5
R-FK-6430,L-FK-2024-1206,5,13-09-2024,11-09-2024,1673.9,1673.9,UPI,-2
R-FK-6431,L-FK-2024-1206,6,13-10-2024,21-11-2024,1673.9,886.78,Debit Card,39
R-FK-6432,L-FK-2024-1207,1,28-08-2024,28-08-2024,4392.69,4392.69,UPI,0
R-FK-6433,L-FK-2024-1207,2,27-09-2024,24-09-2024,4392.69,4392.69,UPI,-3
R-FK-6434,L-FK-2024-1207,3,27-10-2024,27-10-2024,4392.69,4392.69,UPI,0
R-FK-6435,L-FK-2024-1207,4,26-11-2024,27-11-2024,4392.69,4392.69,Auto-Debit,1
R-FK-6436,L-FK-2024-1207,5,26-12-2024,26-12-2024,4392.69,4392.69,UPI,0
R-FK-6437,L-FK-2024-1207,6,25-01-2025,27-01-2025,4392.69,4392.69,Auto-Debit,2
R-FK-6438,L-FK-2024-1208,1,29-05-2024,31-05-2024,7049.48,7049.48,UPI,2
R-FK-6439,L-FK-2024-1208,2,28-06-2024,28-06-2024,7049.48,7049.48,Debit Card,0
R-FK-6440,L-FK-2024-1208,3,28-07-2024,30-07-2024,7049.48,7049.48,UPI,2
R-FK-6441,L-FK-2024-1208,4,27-08-2024,29-08-2024,7049.48,7049.48,Cash,2
R-FK-6442,L-FK-2024-1208,5,26-09-2024,27-09-2024,7049.48,7049.48,Auto-Debit,1
R-FK-6443,L-FK-2024-1208,6,26-10-2024,26-10-2024,7049.48,7049.48,Debit Card,0
R-FK-6444,L-FK-2024-1209,1,28-07-2024,,1881.72,0.0,,
R-FK-6445,L-FK-2024-1209,2,27-08-2024,,1881.72,0.0,,
R-FK-6446,L-FK-2024-1209,3,26-09-2024,,1881.72,0.0,,
R-FK-6447,L-FK-2024-1209,4,26-10-2024,,1881.72,0.0,,
R-FK-6448,L-FK-2024-1209,5,25-11-2024,,1881.72,0.0,,
R-FK-6449,L-FK-2024-1209,6,25-12-2024,,1881.72,0.0,,
R-FK-6450,L-FK-2024-1209,7,24-01-2025,,1881.72,0.0,,
R-FK-6451,L-FK-2024-1209,8,23-02-2025,,1881.72,0.0,,
R-FK-6452,L-FK-2024-1209,9,25-03-2025,,1881.72,0.0,,
R-FK-6453,L-FK-2024-1209,10,24-04-2025,,1881.72,0.0,,
R-FK-6454,L-FK-2024-1209,11,24-05-2025,,1881.72,0.0,,
R-FK-6455,L-FK-2024-1209,12,23-06-2025,,1881.72,0.0,,
R-FK-6456,L-FK-2024-1210,1,28-10-2024,,6223.61,0.0,,
R-FK-6457,L-FK-2024-1210,2,27-11-2024,,6223.61,0.0,,
R-FK-6458,L-FK-2024-1210,3,27-12-2024,,6223.61,0.0,,
R-FK-6459,L-FK-2024-1211,1,08-01-2025,02-02-2025,3283.32,3283.32,UPI,25
R-FK-6460,L-FK-2024-1211,2,07-02-2025,09-02-2025,3283.32,3283.32,UPI,2
